ELEVATION,INFLOW,OUTFLOW,year,month,d
1126.67,12079.0,11947,2006,11,29
1126.63,11170.0,11396,2006,11,30
1126.65,11117.0,9920,2006,12,1
1126.66,11060.0,7909,2006,12,2
1126.69,15725.0,8078,2006,12,3
1126.73,14102.0,8973,2006,12,4
1126.83,13693.0,7419,2006,12,5
1126.94,15513.0,8255,2006,12,6
1127.01,16276.0,8761,2006,12,7
1127.08,15708.0,9979,2006,12,8
1127.15,15709.0,7654,2006,12,9
1127.24,16138.0,9620,2006,12,10
1127.35,13740.0,8415,2006,12,11
1127.43,13442.0,6563,2006,12,12
1127.54,15571.0,7977,2006,12,13
1127.57,14282.0,11517,2006,12,14
1127.65,9218.0,9865,2006,12,15
1127.59,6555.0,14215,2006,12,16
1127.68,6051.0,9984,2006,12,17
1127.75,6958.0,10288,2006,12,18
1127.66,9228.0,15273,2006,12,19
1127.64,10425.0,13649,2006,12,20
1127.61,10421.0,14592,2006,12,21
1127.67,10288.0,12070,2006,12,22
1127.74,9685.0,9697,2006,12,23
1127.73,9852.0,12698,2006,12,24
1127.79,9108.0,9612,2006,12,25
1127.81,7107.0,11006,2006,12,26
1127.86,7371.0,9453,2006,12,27
1127.92,9967.0,11047,2006,12,28
1127.98,9361.0,9058,2006,12,29
1128.06,6567.0,9417,2006,12,30
1128.12,6030.0,9965,2006,12,31
1128.23,6823.0,7432,2007,1,1
1128.27,8560.0,8885,2007,1,2
1128.3,9220.0,11799,2007,1,3
1128.28,11111.0,12067,2007,1,4
1128.33,13300.0,11535,2007,1,5
1128.31,12535.0,13556,2007,1,6
1128.36,11432.0,10171,2007,1,7
1128.4,11292.0,11792,2007,1,8
1128.43,10817.0,10119,2007,1,9
1128.53,12458.0,7611,2007,1,10
1128.6,15587.0,7274,2007,1,11
1128.7,15302.0,9194,2007,1,12
1128.75,15305.0,11630,2007,1,13
1128.78,15261.0,11161,2007,1,14
1128.77,13854.0,12605,2007,1,15
1128.8,13365.0,9293,2007,1,16
1128.88,15397.0,8630,2007,1,17
1128.97,15304.0,8780,2007,1,18
1129.02,15304.0,8794,2007,1,19
1129.17,15262.0,6003,2007,1,20
1129.26,15548.0,8923,2007,1,21
1129.27,13882.0,10977,2007,1,22
1129.28,13555.0,11376,2007,1,23
1129.34,15220.0,9723,2007,1,24
1129.37,15234.0,12866,2007,1,25
1129.41,15266.0,11817,2007,1,26
1129.46,15591.0,10935,2007,1,27
1129.53,15540.0,9834,2007,1,28
1129.54,14109.0,12119,2007,1,29
1129.53,13777.0,13027,2007,1,30
1129.55,15625.0,12001,2007,1,31
1129.6,15964.0,11393,2007,2,1
1129.6,15937.0,12207,2007,2,2
1129.68,13041.0,9416,2007,2,3
1129.75,12720.0,7585,2007,2,4
1129.82,12051.0,8522,2007,2,5
1129.83,11852.0,10663,2007,2,6
1129.78,12732.0,11972,2007,2,7
1129.76,12871.0,13192,2007,2,8
1129.77,13131.0,10920,2007,2,9
1129.8,12790.0,9431,2007,2,10
1129.85,12881.0,7447,2007,2,11
1129.93,12000.0,8597,2007,2,12
1129.96,11766.0,8216,2007,2,13
1129.94,12554.0,13310,2007,2,14
1129.94,12569.0,11717,2007,2,15
1129.95,12434.0,11782,2007,2,16
1129.94,12470.0,10596,2007,2,17
1129.99,13156.0,8731,2007,2,18
1129.94,12141.0,14399,2007,2,19
1129.86,11668.0,16023,2007,2,20
1129.76,12409.0,16031,2007,2,21
1129.59,12391.0,18110,2007,2,22
1129.57,12350.0,13595,2007,2,23
1129.59,12621.0,9845,2007,2,24
1129.58,12310.0,11249,2007,2,25
1129.49,11780.0,12998,2007,2,26
1129.37,11525.0,15458,2007,2,27
1129.35,12261.0,12655,2007,2,28
1129.21,12322.0,17705,2007,3,1
1129.12,12295.0,17692,2007,3,2
1129.05,11690.0,12684,2007,3,3
1129.03,11389.0,11693,2007,3,4
1128.92,10750.0,15173,2007,3,5
1128.79,10420.0,15732,2007,3,6
1128.68,11302.0,15324,2007,3,7
1128.59,11308.0,15374,2007,3,8
1128.47,11329.0,15376,2007,3,9
1128.46,11310.0,10375,2007,3,10
1128.45,11332.0,10836,2007,3,11
1128.35,10704.0,16043,2007,3,12
1128.27,10377.0,12801,2007,3,13
1128.13,11260.0,15872,2007,3,14
1127.96,11395.0,19307,2007,3,15
1127.73,11298.0,21452,2007,3,16
1127.6,11428.0,17250,2007,3,17
1127.52,11563.0,13637,2007,3,18
1127.33,10762.0,18577,2007,3,19
1127.13,10287.0,16838,2007,3,20
1127.11,10797.0,14736,2007,3,21
1126.89,11461.0,18652,2007,3,22
1126.85,11463.0,15448,2007,3,23
1126.84,11694.0,9377,2007,3,24
1126.86,11632.0,9528,2007,3,25
1126.7,10965.0,17298,2007,3,26
1126.51,10282.0,19142,2007,3,27
1126.26,11498.0,20867,2007,3,28
1126.0,11961.0,22185,2007,3,29
1125.88,11527.0,18268,2007,3,30
1125.79,11666.0,13852,2007,3,31
1125.74,11564.0,12145,2007,4,1
1125.58,10498.0,17486,2007,4,2
1125.39,10572.0,18922,2007,4,3
1125.25,11698.0,17308,2007,4,4
1125.11,11762.0,18114,2007,4,5
1124.96,11496.0,16921,2007,4,6
1124.87,12002.0,15910,2007,4,7
1124.79,12132.0,13016,2007,4,8
1124.65,11332.0,17650,2007,4,9
1124.42,10499.0,21362,2007,4,10
1124.18,11431.0,20441,2007,4,11
1124.08,11964.0,17501,2007,4,12
1123.75,11797.0,23553,2007,4,13
1123.53,11699.0,22154,2007,4,14
1123.39,12202.0,17379,2007,4,15
1123.14,10965.0,20886,2007,4,16
1122.97,10440.0,18155,2007,4,17
1122.79,11538.0,16731,2007,4,18
1122.62,11703.0,18470,2007,4,19
1122.44,11698.0,18934,2007,4,20
1122.3,11661.0,15569,2007,4,21
1122.2,11533.0,14856,2007,4,22
1122.08,11067.0,16674,2007,4,23
1121.92,10157.0,19346,2007,4,24
1121.71,11598.0,19891,2007,4,25
1121.5,11497.0,20927,2007,4,26
1121.21,11395.0,25328,2007,4,27
1121.05,11003.0,17739,2007,4,28
1120.86,11363.0,17807,2007,4,29
1120.69,10352.0,19126,2007,4,30
1120.52,10285.0,17511,2007,5,1
1120.19,11257.0,18952,2007,5,2
1120.18,11210.0,14169,2007,5,3
1120.04,11239.0,17244,2007,5,4
1119.97,11236.0,12602,2007,5,5
1119.83,11294.0,16214,2007,5,6
1119.6,10818.0,20650,2007,5,7
1119.38,10409.0,20986,2007,5,8
1119.17,11202.0,17003,2007,5,9
1119.06,11268.0,15727,2007,5,10
1118.95,11301.0,15608,2007,5,11
1118.92,11234.0,10570,2007,5,12
1118.92,11202.0,9584,2007,5,13
1118.76,10768.0,17446,2007,5,14
1118.57,10021.0,18118,2007,5,15
1118.4,11303.0,17971,2007,5,16
1118.2,10877.0,18729,2007,5,17
1118.06,11306.0,16372,2007,5,18
1118.0,10930.0,13447,2007,5,19
1117.93,13033.0,11619,2007,5,20
1117.78,10683.0,15221,2007,5,21
1117.61,9943.0,19158,2007,5,22
1117.42,11194.0,15791,2007,5,23
1117.22,11333.0,19697,2007,5,24
1117.06,11566.0,17510,2007,5,25
1116.93,11366.0,16735,2007,5,26
1116.73,11314.0,18326,2007,5,27
1116.52,10761.0,18738,2007,5,28
1116.32,10010.0,18003,2007,5,29
1116.16,9754.0,15909,2007,5,30
1115.89,10520.0,21531,2007,5,31
1115.71,10743.0,16611,2007,6,1
1115.7,10641.0,10072,2007,6,2
1115.69,14899.0,8993,2007,6,3
1115.61,13498.0,18536,2007,6,4
1115.44,12398.0,15070,2007,6,5
1115.45,15204.0,13595,2007,6,6
1115.47,15701.0,12826,2007,6,7
1115.3,14868.0,20888,2007,6,8
1115.26,14834.0,15974,2007,6,9
1115.23,15403.0,14298,2007,6,10
1115.09,13834.0,19313,2007,6,11
1114.94,13233.0,18838,2007,6,12
1114.8,15401.0,19611,2007,6,13
1114.66,15967.0,20640,2007,6,14
1114.5,15369.0,20222,2007,6,15
1114.47,15501.0,14070,2007,6,16
1114.53,16000.0,10853,2007,6,17
1114.39,13834.0,17878,2007,6,18
1114.22,13034.0,18565,2007,6,19
1114.13,15867.0,17413,2007,6,20
1114.08,15434.0,15448,2007,6,21
1113.96,15499.0,19497,2007,6,22
1113.86,16030.0,18584,2007,6,23
1113.87,15531.0,11116,2007,6,24
1113.76,13963.0,17576,2007,6,25
1113.62,12896.0,18897,2007,6,26
1113.48,15362.0,17370,2007,6,27
1113.49,15862.0,13880,2007,6,28
1113.44,15363.0,14447,2007,6,29
1113.5,15462.0,11809,2007,6,30
1113.38,16130.0,17443,2007,7,1
1113.3,13930.0,17521,2007,7,2
1113.23,13330.0,15100,2007,7,3
1113.26,14730.0,9761,2007,7,4
1113.23,14830.0,14221,2007,7,5
1113.08,13997.0,17197,2007,7,6
1113.03,14765.0,12823,2007,7,7
1113.11,15364.0,9385,2007,7,8
1113.0,14197.0,16891,2007,7,9
1113.0,13329.0,12309,2007,7,10
1112.91,14696.0,16500,2007,7,11
1112.78,14797.0,17884,2007,7,12
1112.65,14891.0,19179,2007,7,13
1112.54,14133.0,17602,2007,7,14
1112.43,14267.0,18079,2007,7,15
1112.3,14033.0,18583,2007,7,16
1112.14,13033.0,18745,2007,7,17
1112.0,14166.0,18143,2007,7,18
1111.85,15098.0,19817,2007,7,19
1111.77,14963.0,15720,2007,7,20
1111.79,15129.0,12578,2007,7,21
1111.76,15263.0,12746,2007,7,22
1111.66,14928.0,17897,2007,7,23
1111.75,13963.0,12329,2007,7,24
1111.68,15956.0,12645,2007,7,25
1111.64,15032.0,16240,2007,7,26
1111.58,15125.0,18065,2007,7,27
1111.52,17185.0,14018,2007,7,28
1111.6,16316.0,11127,2007,7,29
1111.49,15600.0,15809,2007,7,30
1111.58,15358.0,12672,2007,7,31
1111.55,17559.0,16000,2007,8,1
1111.57,17959.0,15785,2007,8,2
1111.56,17694.0,17285,2007,8,3
1111.53,18193.0,15623,2007,8,4
1111.57,17359.0,10791,2007,8,5
1111.61,17326.0,12321,2007,8,6
1111.66,16024.0,10197,2007,8,7
1111.64,17758.0,14815,2007,8,8
1111.66,17358.0,13757,2007,8,9
1111.71,17459.0,12351,2007,8,10
1111.79,17561.0,11046,2007,8,11
1111.88,17826.0,9744,2007,8,12
1111.8,15527.0,17676,2007,8,13
1111.79,15526.0,13351,2007,8,14
1111.79,15859.0,13132,2007,8,15
1111.77,15359.0,13717,2007,8,16
1111.75,14993.0,13334,2007,8,17
1111.76,15059.0,12452,2007,8,18
1111.81,15193.0,10278,2007,8,19
1111.79,14194.0,11957,2007,8,20
1111.84,13457.0,10474,2007,8,21
1111.84,15257.0,11363,2007,8,22
1111.84,14957.0,12425,2007,8,23
1111.83,14957.0,12484,2007,8,24
1111.87,14957.0,9228,2007,8,25
1111.98,14925.0,9687,2007,8,26
1111.96,13925.0,13485,2007,8,27
1111.95,13260.0,13027,2007,8,28
1111.9,14927.0,15771,2007,8,29
1111.88,15027.0,14174,2007,8,30
1111.84,14633.0,16235,2007,8,31
1111.83,13598.0,13015,2007,9,1
1111.87,14527.0,11775,2007,9,2
1111.82,11594.0,13181,2007,9,3
1111.72,10700.0,13326,2007,9,4
1111.6,10613.0,14954,2007,9,5
1111.55,11233.0,10623,2007,9,6
1111.53,11700.0,10606,2007,9,7
1111.55,11733.0,8836,2007,9,8
1111.59,11633.0,7969,2007,9,9
1111.6,11020.0,9728,2007,9,10
1111.58,10683.0,10471,2007,9,11
1111.55,11433.0,10409,2007,9,12
1111.47,11233.0,13060,2007,9,13
1111.37,11596.0,13414,2007,9,14
1111.37,11530.0,9466,2007,9,15
1111.35,11037.0,9642,2007,9,16
1111.3,10680.0,9718,2007,9,17
1111.27,10593.0,10765,2007,9,18
1111.26,11533.0,8086,2007,9,19
1111.25,11536.0,10400,2007,9,20
1111.21,11499.0,11968,2007,9,21
1111.17,11700.0,11311,2007,9,22
1111.32,12565.0,5046,2007,9,23
1111.32,11266.0,9101,2007,9,24
1111.18,11666.0,16326,2007,9,25
1111.07,11500.0,13965,2007,9,26
1111.05,11699.0,12146,2007,9,27
1111.03,11960.0,10243,2007,9,28
1111.09,12100.0,7888,2007,9,29
1111.06,12000.0,10544,2007,9,30
1111.02,10917.0,10952,2007,10,1
1110.95,10901.0,13547,2007,10,2
1110.87,10767.0,11873,2007,10,3
1110.81,11167.0,10116,2007,10,4
1110.91,11136.0,4831,2007,10,5
1111.01,11234.0,5144,2007,10,6
1111.07,11634.0,5589,2007,10,7
1111.08,10605.0,8622,2007,10,8
1111.09,10517.0,8624,2007,10,9
1111.08,11004.0,8447,2007,10,10
1111.08,11061.0,10457,2007,10,11
1111.08,11102.0,7389,2007,10,12
1111.18,10870.0,7530,2007,10,13
1111.22,10978.0,6582,2007,10,14
1111.24,10564.0,7193,2007,10,15
1111.28,10715.0,6911,2007,10,16
1111.32,11013.0,9114,2007,10,17
1111.26,11095.0,10365,2007,10,18
1111.21,11099.0,12740,2007,10,19
1111.21,11198.0,9034,2007,10,20
1111.11,11031.0,10973,2007,10,21
1111.06,10004.0,11750,2007,10,22
1111.06,10422.0,9598,2007,10,23
1111.05,10932.0,8592,2007,10,24
1111.04,10577.0,10782,2007,10,25
1110.94,9612.0,13859,2007,10,26
1111.0,7787.0,6832,2007,10,27
1111.09,6446.0,6309,2007,10,28
1111.05,5762.0,10783,2007,10,29
1110.96,5368.0,12617,2007,10,30
1110.95,5488.0,10096,2007,10,31
1110.96,7051.0,8950,2007,11,1
1110.95,7628.0,10860,2007,11,2
1111.03,8447.0,6691,2007,11,3
1111.09,7593.0,6705,2007,11,4
1111.12,6893.0,9087,2007,11,5
1111.07,5394.0,11582,2007,11,6
1111.02,6835.0,12372,2007,11,7
1110.99,8696.0,10819,2007,11,8
1111.04,9006.0,8455,2007,11,9
1111.1,8033.0,7606,2007,11,10
1111.19,6408.0,5843,2007,11,11
1111.19,5982.0,9231,2007,11,12
1111.19,6279.0,10022,2007,11,13
1111.12,7319.0,13021,2007,11,14
1111.03,8446.0,13573,2007,11,15
1111.07,9024.0,10062,2007,11,16
1111.14,8903.0,6588,2007,11,17
1111.2,8520.0,7315,2007,11,18
1111.23,7557.0,7889,2007,11,19
1111.26,6950.0,9415,2007,11,20
1111.15,8435.0,13210,2007,11,21
1111.15,8921.0,9172,2007,11,22
1111.14,9033.0,10524,2007,11,23
1111.01,6730.0,10002,2007,11,25
1111.01,7203.0,7380,2007,11,27
1111.07,8371.0,9322,2007,11,29
1111.31,8867.0,8326,2007,12,1
1111.54,8281.0,6086,2007,12,3
1111.81,6067.0,7678,2007,12,5
1112.0,9265.0,9421,2007,12,7
1112.27,9411.0,8967,2007,12,9
1112.44,8238.0,5674,2007,12,11
1112.77,10534.0,6656,2007,12,13
1113.21,9218.0,4680,2007,12,15
1113.58,6051.0,4933,2007,12,17
1113.78,8628.0,8306,2007,12,19
1113.98,10488.0,11029,2007,12,21
1114.22,9685.0,7338,2007,12,23
1114.34,9136.0,9690,2007,12,25
1114.37,7370.0,12382,2007,12,27
1114.55,9360.0,6700,2007,12,29
1114.89,,7896,2008,1,1
1114.88,,14231,2008,1,2
1114.9,,11455,2008,1,3
1114.94,,12010,2008,1,4
1115.01,,8826,2008,1,5
1115.12,,9994,2008,1,6
1115.2,,11127,2008,1,7
1115.28,,10009,2008,1,8
1115.42,10790.0,7847,2008,1,9
1115.49,12431.0,10470,2008,1,10
1115.53,12365.0,12923,2008,1,11
1115.61,11453.0,9285,2008,1,12
1115.69,6711.0,10609,2008,1,13
1115.8,6211.0,8291,2008,1,14
1115.85,6778.0,12648,2008,1,15
1115.8,9182.0,14487,2008,1,16
1115.76,11056.0,14283,2008,1,17
1115.72,10462.0,15128,2008,1,18
1115.86,12529.0,6912,2008,1,19
1115.92,12460.0,6964,2008,1,20
1116.01,9816.0,11682,2008,1,21
1116.03,8934.0,11557,2008,1,22
1115.99,8856.0,13212,2008,1,23
1115.98,10571.0,14120,2008,1,24
1116.0,10016.0,12091,2008,1,25
1116.13,10603.0,7780,2008,1,26
1116.17,7270.0,11706,2008,1,27
1116.28,5867.0,11208,2008,1,28
1116.33,6344.0,10689,2008,1,29
1116.33,8527.0,11612,2008,1,30
1116.46,10625.0,7806,2008,1,31
1116.54,10157.0,10424,2008,2,1
1116.7,9967.0,7145,2008,2,2
1116.77,10353.0,9029,2008,2,3
1116.84,9594.0,12749,2008,2,4
1116.82,8873.0,14249,2008,2,5
1116.8,8901.0,12059,2008,2,6
1116.82,10003.0,11837,2008,2,7
1116.83,12460.0,10443,2008,2,8
1116.92,12264.0,7441,2008,2,9
1117.03,12122.0,6563,2008,2,10
1117.03,11722.0,10056,2008,2,11
1117.07,11890.0,9691,2008,2,12
1117.12,12747.0,8432,2008,2,13
1117.13,12867.0,9363,2008,2,14
1117.13,12984.0,13197,2008,2,15
1117.24,13148.0,6755,2008,2,16
1117.33,13137.0,7657,2008,2,17
1117.32,12974.0,12886,2008,2,18
1117.25,13443.0,13381,2008,2,19
1117.19,13516.0,15372,2008,2,20
1117.18,13442.0,13370,2008,2,21
1117.12,13206.0,12868,2008,2,22
1117.07,434.0,14439,2008,2,23
1117.12,13145.0,11219,2008,2,24
1117.06,12567.0,14797,2008,2,25
1117.0,12576.0,13980,2008,2,26
1116.95,12956.0,14077,2008,2,27
1116.89,12695.0,14480,2008,2,28
1116.91,12538.0,11445,2008,3,1
1116.88,12750.0,12034,2008,3,2
1116.72,11754.0,18105,2008,3,3
1116.47,11831.0,22597,2008,3,4
1116.25,13255.0,21762,2008,3,5
1116.05,18269.0,21596,2008,3,6
1116.32,39379.0,19792,2008,3,7
1116.9,41947.0,14103,2008,3,8
1117.49,44497.0,14402,2008,3,9
1117.87,23753.0,18021,2008,3,10
1117.88,11951.0,18013,2008,3,11
1117.75,10025.0,15905,2008,3,12
1117.56,9922.0,20463,2008,3,13
1117.36,9937.0,17119,2008,3,14
1117.38,10692.0,11003,2008,3,15
1117.4,12154.0,9921,2008,3,16
1117.26,11775.0,17217,2008,3,17
1117.11,11679.0,15222,2008,3,18
1116.94,12604.0,18766,2008,3,19
1116.82,12336.0,17460,2008,3,20
1116.64,11902.0,19684,2008,3,21
1116.52,11578.0,16154,2008,3,22
1116.51,11336.0,11149,2008,3,23
1116.3,10573.0,20530,2008,3,24
1116.1,10338.0,18926,2008,3,25
1115.92,11651.0,18613,2008,3,26
1115.82,11830.0,16314,2008,3,27
1115.77,12087.0,14368,2008,3,28
1115.77,11920.0,10508,2008,3,29
1115.77,12165.0,10161,2008,3,30
1115.65,11502.0,18142,2008,3,31
1115.38,11161.0,22287,2008,4,1
1115.17,11819.0,19943,2008,4,2
1115.01,12260.0,20152,2008,4,3
1114.78,12217.0,21247,2008,4,4
1114.67,12205.0,16883,2008,4,5
1114.62,12006.0,14665,2008,4,6
1114.41,11247.0,20185,2008,4,7
1114.16,10681.0,16498,2008,4,8
1113.98,11793.0,19576,2008,4,9
1113.74,11750.0,18189,2008,4,10
1113.54,11675.0,20812,2008,4,11
1113.32,11633.0,20988,2008,4,12
1113.16,11610.0,18051,2008,4,13
1112.92,11028.0,21096,2008,4,14
1112.79,10619.0,16094,2008,4,15
1112.66,11847.0,14986,2008,4,16
1112.55,15259.0,16756,2008,4,17
1112.42,14491.0,18948,2008,4,18
1112.45,14410.0,10777,2008,4,19
1112.45,14966.0,13689,2008,4,20
1112.3,13411.0,19114,2008,4,21
1112.09,12614.0,21598,2008,4,22
1111.9,14463.0,22285,2008,4,23
1111.72,14458.0,20390,2008,4,24
1111.56,14849.0,23658,2008,4,25
1111.37,14575.0,22813,2008,4,26
1111.24,14517.0,19032,2008,4,27
1111.05,13705.0,22210,2008,4,28
1110.77,13920.0,22698,2008,4,29
1110.61,15874.0,21216,2008,4,30
1110.5,16436.0,16949,2008,5,1
1110.37,15586.0,18976,2008,5,2
1110.34,14299.0,14393,2008,5,3
1110.36,14074.0,12877,2008,5,4
1110.25,13567.0,16850,2008,5,5
1110.12,13283.0,18772,2008,5,6
1109.97,13910.0,20042,2008,5,7
1109.78,14037.0,21246,2008,5,8
1109.63,14259.0,19320,2008,5,9
1109.64,14207.0,13662,2008,5,10
1109.67,14131.0,9769,2008,5,11
1109.57,13741.0,18372,2008,5,12
1109.33,13415.0,23353,2008,5,13
1109.19,14099.0,20539,2008,5,14
1109.0,14888.0,21433,2008,5,15
1108.77,13983.0,23500,2008,5,16
1108.62,14112.0,19896,2008,5,17
1108.47,14039.0,20034,2008,5,18
1108.26,13468.0,22275,2008,5,19
1108.07,13262.0,19139,2008,5,20
1107.99,13018.0,14758,2008,5,21
1107.96,14920.0,15273,2008,5,22
1107.82,14299.0,21397,2008,5,23
1107.72,14309.0,16656,2008,5,24
1107.68,14245.0,14346,2008,5,25
1107.58,13616.0,16132,2008,5,26
1107.46,13376.0,17555,2008,5,27
1107.38,13303.0,18216,2008,5,28
1107.24,14068.0,19048,2008,5,29
1107.12,14201.0,20176,2008,5,30
1107.05,14644.0,16106,2008,5,31
1106.97,14566.0,15625,2008,6,1
1106.89,14233.0,17356,2008,6,2
1106.76,13625.0,18613,2008,6,3
1106.7,14222.0,14621,2008,6,4
1106.64,14564.0,16115,2008,6,5
1106.45,14265.0,22238,2008,6,6
1106.28,12996.0,19271,2008,6,7
1106.22,14123.0,16520,2008,6,8
1106.04,13980.0,21752,2008,6,9
1105.98,13752.0,16086,2008,6,10
1105.92,14575.0,13398,2008,6,11
1105.91,14412.0,12958,2008,6,12
1105.86,14505.0,16701,2008,6,13
1105.9,14341.0,11052,2008,6,14
1105.96,14340.0,10619,2008,6,15
1105.81,13792.0,18639,2008,6,16
1105.68,13610.0,17806,2008,6,17
1105.59,14429.0,18704,2008,6,18
1105.44,14422.0,19769,2008,6,19
1105.39,14486.0,16891,2008,6,20
1105.25,14284.0,17186,2008,6,21
1105.24,14515.0,13699,2008,6,22
1105.2,13915.0,14135,2008,6,23
1105.22,13557.0,11879,2008,6,24
1105.26,14350.0,10397,2008,6,25
1105.24,14582.0,12376,2008,6,26
1105.1,14449.0,19106,2008,6,27
1105.09,14452.0,13168,2008,6,28
1105.06,14584.0,14557,2008,6,29
1104.98,14015.0,16714,2008,6,30
1104.91,13784.0,16037,2008,7,1
1104.8,14592.0,17993,2008,7,2
1104.71,14355.0,15914,2008,7,3
1104.72,14353.0,12199,2008,7,4
1104.66,14317.0,15019,2008,7,5
1104.78,13878.0,8529,2008,7,6
1104.71,14312.0,15201,2008,7,7
1104.66,15331.0,15387,2008,7,8
1104.65,14534.0,11710,2008,7,9
1104.61,14542.0,14661,2008,7,10
1104.71,14574.0,9966,2008,7,11
1104.85,14721.0,10784,2008,7,12
1104.86,14780.0,10898,2008,7,13
1104.86,14977.0,13162,2008,7,14
1104.84,15464.0,13165,2008,7,15
1104.82,14805.0,14542,2008,7,16
1104.84,15542.0,13001,2008,7,17
1104.9,15501.0,12180,2008,7,18
1104.92,15462.0,10789,2008,7,19
1105.1,15616.0,6486,2008,7,20
1105.13,15155.0,11944,2008,7,21
1105.07,14947.0,17005,2008,7,22
1104.96,15670.0,17940,2008,7,23
1104.8,15549.0,21332,2008,7,24
1104.66,15695.0,20558,2008,7,25
1104.62,16256.0,17125,2008,7,26
1104.65,16150.0,11928,2008,7,27
1104.62,16232.0,15578,2008,7,28
1104.56,15200.0,15902,2008,7,29
1104.53,15686.0,16203,2008,7,30
1104.46,15884.0,12697,2008,8,1
1104.5,15652.0,11775,2008,8,2
1104.53,15848.0,12641,2008,8,3
1104.52,15216.0,12224,2008,8,4
1104.53,14997.0,13584,2008,8,5
1104.61,15950.0,11403,2008,8,6
1104.68,16227.0,11010,2008,8,7
1104.7,15961.0,12179,2008,8,8
1104.88,16780.0,7124,2008,8,9
1105.07,16407.0,7151,2008,8,10
1105.1,15882.0,12519,2008,8,11
1105.14,15227.0,12407,2008,8,12
1105.14,16059.0,13704,2008,8,13
1105.16,16057.0,13352,2008,8,14
1105.17,15829.0,13013,2008,8,15
1105.27,16096.0,10115,2008,8,16
1105.35,18543.0,10189,2008,8,17
1105.48,15853.0,10063,2008,8,18
1105.61,16124.0,7935,2008,8,19
1105.67,17184.0,11244,2008,8,20
1105.59,15979.0,18241,2008,8,21
1105.42,15670.0,21430,2008,8,22
1105.36,15707.0,17081,2008,8,23
1105.28,15686.0,17945,2008,8,24
1105.12,15091.0,18056,2008,8,25
1105.2,14685.0,11430,2008,8,26
1105.21,15615.0,14021,2008,8,27
1105.29,15648.0,12352,2008,8,28
1105.18,15669.0,17725,2008,8,29
1105.21,15803.0,14538,2008,8,30
1105.13,16213.0,16378,2008,8,31
1105.11,15925.0,15599,2008,9,1
1105.04,14768.0,15661,2008,9,2
1105.02,13207.0,13553,2008,9,3
1104.94,13688.0,16100,2008,9,4
1104.89,13484.0,14565,2008,9,5
1104.88,13124.0,11881,2008,9,6
1104.9,13078.0,10378,2008,9,7
1105.01,13019.0,10084,2008,9,8
1105.01,12965.0,9912,2008,9,9
1105.07,12963.0,8796,2008,9,10
1105.09,12962.0,10037,2008,9,11
1105.21,13028.0,7012,2008,9,12
1105.35,13062.0,6371,2008,9,13
1105.45,13126.0,6279,2008,9,14
1105.38,13291.0,14994,2008,9,15
1105.35,12993.0,12870,2008,9,16
1105.26,13006.0,14518,2008,9,17
1105.16,12923.0,16551,2008,9,18
1105.15,13037.0,12594,2008,9,19
1105.23,13049.0,8151,2008,9,20
1105.33,13035.0,6096,2008,9,21
1105.38,13003.0,10435,2008,9,22
1105.38,12998.0,11865,2008,9,23
1105.33,13031.0,13596,2008,9,24
1105.34,13089.0,11097,2008,9,25
1105.45,13000.0,7843,2008,9,26
1105.56,12933.0,7400,2008,9,27
1105.65,12975.0,6072,2008,9,28
1105.73,13016.0,9195,2008,9,29
1105.76,13311.0,9183,2008,9,30
1105.82,13337.0,8529,2008,10,1
1105.94,13437.0,5781,2008,10,2
1106.07,13371.0,5329,2008,10,3
1106.26,13374.0,5112,2008,10,4
1106.32,13167.0,4610,2008,10,5
1106.44,13320.0,6919,2008,10,6
1106.54,13356.0,6950,2008,10,7
1106.64,13438.0,7311,2008,10,8
1106.75,13377.0,4554,2008,10,9
1106.86,13230.0,3212,2008,10,10
1107.07,13397.0,3799,2008,10,11
1107.18,13273.0,4973,2008,10,12
1107.29,13451.0,4843,2008,10,13
1107.43,13290.0,4772,2008,10,14
1107.52,13297.0,7871,2008,10,15
1107.56,13370.0,9725,2008,10,16
1107.58,13367.0,11106,2008,10,17
1107.68,13366.0,7839,2008,10,18
1107.77,13339.0,7685,2008,10,19
1107.82,13370.0,9579,2008,10,20
1107.84,13373.0,11227,2008,10,21
1107.79,13341.0,12871,2008,10,22
1107.81,13317.0,11556,2008,10,23
1107.86,13312.0,9893,2008,10,24
1107.91,13397.0,9671,2008,10,25
1107.95,13423.0,11620,2008,10,26
1107.9,13496.0,13623,2008,10,27
1107.94,13393.0,10891,2008,10,28
1107.94,13456.0,11661,2008,10,29
1107.93,13280.0,11614,2008,10,30
1107.94,13238.0,11313,2008,10,31
1107.98,13242.0,9811,2008,11,1
1108.08,13163.0,8554,2008,11,2
1108.11,10979.0,8574,2008,11,3
1108.04,11067.0,12762,2008,11,4
1107.93,11438.0,14271,2008,11,5
1107.79,11371.0,15667,2008,11,6
1107.65,11730.0,16489,2008,11,7
1107.67,11880.0,11265,2008,11,8
1107.66,11462.0,6166,2008,11,15
1107.53,11250.0,7949,2008,11,23
1107.27,10955.0,13223,2008,12,1
1107.3,10856.0,8103,2008,12,2
1107.35,14682.0,8882,2008,12,3
1107.43,14770.0,10533,2008,12,4
1107.51,14836.0,9380,2008,12,5
1107.7,14664.0,5055,2008,12,6
1107.84,14631.0,7924,2008,12,7
1107.92,13171.0,7708,2008,12,8
1107.98,13019.0,9361,2008,12,9
