ELEVATION,INFLOW,OUTFLOW,year,month,d,p01i
447.67,12052.0,7691,2006,8,30,0.0
447.98,13814.0,7490,2006,8,31,0.0
448.27,13046.0,8792,2006,9,1,0.0
448.37,12318.0,9472,2006,9,2,0.0
448.25,12332.0,10693,2006,9,3,0.0
448.33,11842.0,9986,2006,9,4,0.0
448.24,11173.0,8464,2006,9,5,0.0
448.26,11206.0,7975,2006,9,6,0.0
448.47,7940.0,4980,2006,9,7,0.03
448.0,11892.0,9997,2006,9,8,0.0
447.72,12034.0,10293,2006,9,9,0.0
447.57,12004.0,10000,2006,9,10,0.0
447.63,12146.0,7979,2006,9,11,0.0
447.79,11118.0,6499,2006,9,12,0.0
447.82,11136.0,6976,2006,9,13,0.0
447.66,11147.0,10004,2006,9,14,0.0
447.35,11110.0,9504,2006,9,15,0.0
447.13,10342.0,9970,2006,9,16,0.0
446.83,11073.0,8993,2006,9,17,0.0
446.62,12250.0,9510,2006,9,18,0.0
446.36,10229.0,9879,2006,9,19,0.0
446.06,12311.0,10794,2006,9,20,0.0
445.8,15373.0,9475,2006,9,21,0.0
445.96,16994.0,10386,2006,9,22,0.0
446.31,14994.0,10412,2006,9,23,0.0
446.42,14711.0,9190,2006,9,24,0.0
446.66,13702.0,7997,2006,9,25,0.0
446.87,13715.0,9501,2006,9,26,0.0
446.6,13105.0,10519,2006,9,27,0.0
446.68,13746.0,8011,2006,9,28,0.0
446.67,14428.0,10467,2006,9,29,0.0
446.67,13131.0,9483,2006,9,30,0.0
446.69,11068.0,8988,2006,10,1,0.0
446.68,12058.0,8488,2006,10,2,0.0
447.71,12020.0,7972,2006,10,3,0.0
446.84,13072.0,7473,2006,10,4,0.0
446.99,13045.0,8014,2006,10,5,0.0
447.08,12513.0,8501,2006,10,6,0.03
447.0,11363.0,8484,2006,10,7,0.0
446.73,11652.0,10500,2006,10,8,0.0
446.49,11864.0,10044,2006,10,9,0.02
446.45,12036.0,8998,2006,10,10,0.0
446.63,10888.0,6489,2006,10,11,0.0
446.75,12545.0,5991,2006,10,12,0.0
446.99,12431.0,7022,2006,10,13,0.0
447.01,10055.0,8010,2006,10,14,0.18
446.66,10002.0,9929,2006,10,15,0.01
446.22,11212.0,9993,2006,10,16,0.0
446.27,12117.0,7986,2006,10,17,0.0
446.55,12238.0,5988,2006,10,18,0.0
446.84,13320.0,5999,2006,10,19,0.0
447.12,12241.0,6992,2006,10,20,0.0
447.32,9008.0,6999,2006,10,21,0.0
447.17,8617.0,7501,2006,10,22,0.0
447.02,11155.0,6789,2006,10,23,0.0
447.28,11303.0,5583,2006,10,24,0.02
447.64,11249.0,4990,2006,10,25,0.0
447.99,10975.0,4053,2006,10,26,0.0
448.0,9013.0,6528,2006,10,27,0.0
447.99,10775.0,6209,2006,10,28,0.0
448.0,8423.0,6441,2006,10,29,0.0
447.84,9069.0,7203,2006,10,30,0.0
447.85,8766.0,6015,2006,10,31,0.0
447.92,8591.0,5500,2006,11,1,0.0
447.92,8563.0,4964,2006,11,2,0.0
447.98,8517.0,4758,2006,11,3,0.0
447.92,8732.0,6000,2006,11,4,0.0
447.68,9143.0,7499,2006,11,5,0.0
447.42,10028.0,8508,2006,11,6,0.0
447.34,9995.0,8026,2006,11,7,0.0
447.16,9551.0,8005,2006,11,8,0.0
447.4,8587.0,4456,2006,11,9,0.0
447.64,8578.0,6488,2006,11,10,0.0
447.24,8043.0,12934,2006,11,11,0.0
447.01,8012.0,5980,2006,11,12,0.0
446.91,8120.0,7525,2006,11,13,0.0
446.98,8182.0,7485,2006,11,14,0.0
447.24,7565.0,5522,2006,11,15,0.0
447.46,7021.0,5034,2006,11,16,0.0
447.5,7137.0,6013,2006,11,17,0.0
447.55,6620.0,6022,2006,11,18,0.0
447.57,7041.0,5994,2006,11,19,0.0
447.43,9665.0,7982,2006,11,20,0.0
447.62,9710.0,6790,2006,11,21,0.0
447.78,8632.0,7422,2006,11,22,0.0
447.89,7322.0,3997,2006,11,23,0.0
447.81,8397.0,5008,2006,11,24,0.0
447.81,8171.0,4804,2006,11,25,0.0
447.79,8003.0,5324,2006,11,26,0.0
447.64,8713.0,4998,2006,11,27,0.0
447.7,8149.0,5503,2006,11,28,0.0
447.58,6150.0,5543,2006,11,29,0.0
447.24,6249.0,5002,2006,11,30,0.0
446.92,9890.0,6671,2006,12,1,0.0
446.94,8731.0,7287,2006,12,2,0.0
446.53,8116.0,7520,2006,12,3,0.0
446.27,9226.0,7485,2006,12,4,0.0
446.11,10059.0,7519,2006,12,5,0.0
445.99,10268.0,7496,2006,12,6,0.0
445.87,11023.0,8999,2006,12,7,0.0
445.71,11959.0,5845,2006,12,8,0.0
445.49,10913.0,5998,2006,12,9,0.0
445.26,12118.0,5974,2006,12,10,0.0
447.05,11915.0,6696,2006,12,11,0.0
447.02,11079.0,8670,2006,12,12,0.0
447.18,9135.0,6581,2006,12,13,0.0
447.36,8743.0,4970,2006,12,14,0.0
447.46,9465.0,4507,2006,12,15,0.0
447.58,6989.0,5517,2006,12,16,0.0
447.47,7153.0,5977,2006,12,17,0.0
447.29,7776.0,6485,2006,12,18,0.0
447.19,7753.0,6186,2006,12,19,0.0
447.17,7779.0,5016,2006,12,20,0.0
447.38,7761.0,2916,2006,12,21,0.0
447.72,7749.0,2023,2006,12,22,0.0
447.88,7753.0,2738,2006,12,23,0.0
447.86,7654.0,4516,2006,12,24,0.0
447.81,7591.0,5291,2006,12,25,0.0
447.75,7659.0,5300,2006,12,26,0.0
447.79,7600.0,4977,2006,12,27,0.0
447.97,7646.0,4231,2006,12,28,0.05
448.01,7755.0,2268,2006,12,29,0.0
448.17,6616.0,1975,2006,12,30,0.0
448.23,7940.0,3234,2006,12,31,0.0
448.51,8555.0,3154,2007,1,1,0.0
448.62,6693.0,3491,2007,1,2,0.0
448.55,6391.0,4433,2007,1,3,0.0
448.55,8753.0,3511,2007,1,4,0.0
448.91,6166.0,5511,2007,1,5,0.0
448.39,5515.0,6483,2007,1,6,0.0
448.15,8446.0,5492,2007,1,7,0.0
448.1,7851.0,5486,2007,1,8,0.0
447.96,9256.0,6338,2007,1,9,0.0
447.7,122.0,5996,2007,1,10,0.0
447.75,8737.0,6011,2007,1,11,0.0
447.64,8760.0,6511,2007,1,12,0.0
447.68,10500.0,6386,2007,1,13,0.0
447.61,7796.0,7496,2007,1,14,0.0
447.23,6173.0,7985,2007,1,15,0.0
446.73,10244.0,8504,2007,1,16,0.0
446.58,8846.0,7528,2007,1,17,0.0
446.64,9783.0,5990,2007,1,18,0.0
446.69,12970.0,6498,2007,1,19,0.0
447.0,11537.0,6520,2007,1,20,0.06
447.23,11577.0,6998,2007,1,21,0.0
447.45,12206.0,5999,2007,1,22,0.0
447.81,11392.0,5583,2007,1,23,0.0
448.09,10371.0,5965,2007,1,24,0.0
448.15,8387.0,5525,2007,1,25,0.0
448.05,8305.0,6023,2007,1,26,0.0
447.9,7913.0,6513,2007,1,27,0.0
447.78,7829.0,5966,2007,1,28,0.0
447.79,9142.0,4971,2007,1,29,0.0
447.88,7356.0,4986,2007,1,30,0.0
447.71,6352.0,6031,2007,1,31,0.11000000000000001
447.47,6396.0,5519,2007,2,1,0.0
447.22,8069.0,6025,2007,2,2,0.0
447.08,9266.0,6997,2007,2,3,0.0
446.96,9222.0,7011,2007,2,4,0.0
446.96,9193.0,6523,2007,2,5,0.0
446.86,9176.0,7008,2007,2,6,0.0
446.86,8605.0,6518,2007,2,7,0.0
446.62,7996.0,6740,2007,2,8,0.0
446.4,11112.0,6701,2007,2,9,0.0
446.5,9297.0,6702,2007,2,10,0.0
446.41,9373.0,6971,2007,2,11,0.01
446.09,11888.0,9000,2007,2,12,0.0
446.1,13093.0,8966,2007,2,13,0.0
446.1,11053.0,8189,2007,2,14,0.0
445.83,12765.0,10023,2007,2,15,0.0
446.2,15934.0,7484,2007,2,16,0.0
446.64,13715.0,9013,2007,2,17,0.0
446.47,12782.0,10489,2007,2,18,0.0
446.27,13034.0,11476,2007,2,19,0.0
446.05,13115.0,11514,2007,2,20,0.01
446.07,13050.0,8977,2007,2,21,0.0
446.37,13271.0,6990,2007,2,22,0.0
446.43,14372.0,9456,2007,2,23,0.0
446.36,13068.0,10002,2007,2,24,0.0
446.0,13461.0,11489,2007,2,25,0.0
445.79,15479.0,11444,2007,2,26,0.0
445.9,15424.0,10506,2007,2,27,0.0
445.97,14480.0,10026,2007,2,28,0.0
446.35,14242.0,6991,2007,3,1,0.0
446.4,14648.0,9972,2007,3,2,0.0
446.43,12663.0,9982,2007,3,3,0.0
446.21,14436.0,10985,2007,3,4,0.0
446.01,14499.0,12169,2007,3,5,0.0
446.04,12599.0,11031,2007,3,6,0.0
446.15,13731.0,9619,2007,3,7,0.0
446.36,13720.0,9008,2007,3,8,0.0
446.41,14016.0,10974,2007,3,9,0.0
446.44,14457.0,11982,2007,3,10,0.0
446.4,12319.0,11468,2007,3,11,0.0
446.24,14673.0,11518,2007,3,12,0.0
446.14,14824.0,12690,2007,3,13,0.0
446.24,14764.0,10950,2007,3,14,0.0
446.55,15145.0,9543,2007,3,15,0.0
446.67,15171.0,11483,2007,3,16,0.0
446.69,14507.0,11933,2007,3,17,0.0
446.83,14071.0,10499,2007,3,18,0.0
446.87,15067.0,11487,2007,3,19,0.0
446.81,15460.0,12489,2007,3,20,0.0
446.85,15930.0,13014,2007,3,21,0.0
446.87,16138.0,12511,2007,3,22,0.04
446.94,16058.0,13026,2007,3,23,0.01
447.19,15711.0,10051,2007,3,24,0.0
447.25,14585.0,11485,2007,3,25,0.0
447.11,15156.0,12512,2007,3,26,0.0
447.31,15232.0,11021,2007,3,27,0.0
447.45,14296.0,10056,2007,3,28,0.0
447.55,14350.0,9512,2007,3,29,0.0
447.45,14450.0,10992,2007,3,30,0.0
447.06,14985.0,13823,2007,3,31,0.0
446.84,15082.0,13520,2007,4,1,0.0
446.7,17644.0,13537,2007,4,2,0.0
446.69,18233.0,13850,2007,4,3,0.0
447.0,18092.0,12008,2007,4,4,0.0
447.14,17235.0,11983,2007,4,5,0.0
447.17,17242.0,13018,2007,4,6,0.0
447.24,15962.0,12071,2007,4,7,0.0
447.16,15592.0,13024,2007,4,8,0.0
446.99,17171.0,14089,2007,4,9,0.0
447.06,16227.0,13006,2007,4,10,0.0
446.93,15511.0,13013,2007,4,11,0.0
446.92,16151.0,11477,2007,4,12,0.15
446.72,15052.0,12007,2007,4,13,0.0
446.42,16429.0,13006,2007,4,14,0.0
446.35,15194.0,12503,2007,4,15,0.0
446.08,15746.0,14018,2007,4,16,0.0
445.69,18277.0,14482,2007,4,17,0.0
445.84,19462.0,13514,2007,4,18,0.0
446.17,20963.0,12014,2007,4,19,0.0
446.7,18567.0,12525,2007,4,20,0.0
446.86,17449.0,12327,2007,4,21,0.0
447.12,14155.0,11020,2007,4,22,0.0
446.92,14480.0,11979,2007,4,23,0.0
446.78,15697.0,12462,2007,4,24,0.0
446.74,16019.0,12006,2007,4,25,0.0
446.96,17712.0,11011,2007,4,26,0.0
447.14,17341.0,12009,2007,4,27,0.0
447.2,17102.0,12536,2007,4,28,0.0
447.35,17692.0,12020,2007,4,29,0.0
447.53,17811.0,12506,2007,4,30,0.0
447.61,17072.0,12515,2007,5,1,0.0
447.84,17848.0,11987,2007,5,2,0.0
448.05,17404.0,12020,2007,5,3,0.0
448.23,18125.0,12017,2007,5,4,0.0
448.23,16496.0,12497,2007,5,5,0.0
448.34,15942.0,11014,2007,5,6,0.0
448.26,13400.0,12057,2007,5,7,0.0
448.13,14522.0,10997,2007,5,8,0.0
448.13,18481.0,12509,2007,5,9,0.0
448.35,17272.0,12530,2007,5,10,0.0
448.43,16588.0,12010,2007,5,11,0.0
448.4,16521.0,13004,2007,5,12,0.0
448.25,16431.0,13985,2007,5,13,0.0
448.2,16462.0,13522,2007,5,14,0.0
448.05,16637.0,13491,2007,5,15,0.0
448.1,16604.0,11992,2007,5,16,0.0
448.44,16588.0,9014,2007,5,17,0.0
448.48,16498.0,12030,2007,5,18,0.0
448.43,15122.0,12496,2007,5,19,0.0
448.27,15363.0,11991,2007,5,20,0.0
448.22,14450.0,12004,2007,5,21,0.0
448.05,13785.0,11502,2007,5,22,0.0
448.08,14490.0,10010,2007,5,23,0.0
448.35,15514.0,7506,2007,5,24,0.0
448.28,15556.0,11033,2007,5,25,0.0
448.31,16472.0,11013,2007,5,26,0.0
448.38,16401.0,10487,2007,5,27,0.0
448.36,16422.0,11531,2007,5,28,0.0
448.34,16740.0,11988,2007,5,29,0.0
448.43,16768.0,11482,2007,5,30,0.0
448.56,16754.0,11026,2007,5,31,0.0
448.6,16683.0,11477,2007,6,1,0.0
448.54,16133.0,12992,2007,6,2,0.0
448.29,16959.0,13967,2007,6,3,0.0
448.22,16738.0,12521,2007,6,4,0.0
448.35,15500.0,12005,2007,6,5,0.0
448.53,12937.0,10529,2007,6,6,0.0
448.55,15350.0,8501,2007,6,7,0.0
448.69,14020.0,9007,2007,6,8,0.0
448.52,13879.0,10989,2007,6,9,0.0
448.23,15049.0,11986,2007,6,10,0.0
448.15,17246.0,12479,2007,6,11,0.0
448.12,16988.0,13333,2007,6,12,0.0
447.93,16738.0,14531,2007,6,13,0.0
448.19,17939.0,9016,2007,6,14,0.0
448.24,17697.0,12987,2007,6,15,0.0
448.36,16299.0,24733,2007,6,16,0.0
448.65,14294.0,12494,2007,6,17,0.0
448.67,14659.0,12503,2007,6,18,0.0
448.61,16232.0,12027,2007,6,19,0.0
448.53,15365.0,12003,2007,6,20,0.0
448.7,16812.0,10524,2007,6,21,0.0
448.79,16805.0,11485,2007,6,22,0.0
448.78,16722.0,11979,2007,6,23,0.0
448.7,16219.0,13001,2007,6,24,0.0
448.44,17302.0,13695,2007,6,25,0.0
448.39,17295.0,13233,2007,6,26,0.0
448.27,17705.0,13975,2007,6,27,0.0
448.42,17236.0,11523,2007,6,28,0.0
448.54,17289.0,11976,2007,6,29,0.0
448.3,16791.0,14512,2007,6,30,0.0
448.37,14773.0,12023,2007,7,1,0.0
448.2,15680.0,12768,2007,7,2,0.0
447.94,16401.0,13481,2007,7,3,0.0
447.83,17198.0,13455,2007,7,4,0.0
448.17,15281.0,9967,2007,7,5,0.0
448.11,15484.0,12939,2007,7,6,0.0
447.9,16041.0,13988,2007,7,7,0.0
447.73,16005.0,13993,2007,7,8,0.0
447.7,16018.0,13498,2007,7,9,0.0
447.59,14741.0,13465,2007,7,10,
447.52,14153.0,12457,2007,7,11,
447.57,14252.0,10357,2007,7,12,0.0
447.31,14319.0,13493,2007,7,13,0.0
447.32,14240.0,11496,2007,7,14,0.0
447.19,14617.0,12483,2007,7,15,0.0
446.98,15178.0,13004,2007,7,16,0.0
446.76,14903.0,13778,2007,7,17,0.0
446.57,15102.0,12979,2007,7,18,0.0
446.54,15639.0,12481,2007,7,19,0.0
446.6,15849.0,12985,2007,7,20,0.0
446.68,15843.0,12988,2007,7,21,0.0
446.82,15884.0,12486,2007,7,22,0.0
447.04,14844.0,11465,2007,7,23,0.0
447.23,15690.0,10992,2007,7,24,0.0
447.47,14830.0,10007,2007,7,25,0.0
447.9,14960.0,9981,2007,7,26,0.01
448.1,15010.0,10986,2007,7,27,0.02
448.03,12631.0,11991,2007,7,28,0.0
448.21,13669.0,10465,2007,7,29,0.0
448.29,13673.0,10499,2007,7,30,0.0
448.35,12657.0,10479,2007,7,31,0.0
448.56,14435.0,9983,2007,8,1,0.0
448.86,11521.0,8969,2007,8,2,0.0
448.62,11982.0,10955,2007,8,3,0.0
448.49,11561.0,10755,2007,8,4,0.0
448.4,12610.0,9980,2007,8,5,0.0
448.46,12695.0,9974,2007,8,6,0.0
448.56,12569.0,10009,2007,8,7,0.0
448.65,10560.0,9965,2007,8,8,0.0
448.79,12550.0,7490,2007,8,9,0.0
448.59,12662.0,12002,2007,8,10,0.0
448.51,11023.0,10976,2007,8,11,0.0
448.33,11994.0,10981,2007,8,12,0.0
448.11,12737.0,11479,2007,8,13,0.0
447.95,13309.0,11998,2007,8,14,0.0
447.8,13333.0,12479,2007,8,15,0.0
448.04,13303.0,8496,2007,8,16,0.0
448.22,13305.0,10473,2007,8,17,0.0
448.29,13195.0,10010,2007,8,18,0.0
448.19,12719.0,11489,2007,8,19,0.0
447.97,13296.0,12522,2007,8,20,0.0
447.89,13308.0,10986,2007,8,21,0.0
448.0,13307.0,9003,2007,8,22,0.0
448.28,13300.0,7982,2007,8,23,0.0
448.45,12310.0,8496,2007,8,24,0.0
448.14,10804.0,11475,2007,8,25,0.0
447.66,12644.0,12480,2007,8,26,0.0
447.46,15894.0,11976,2007,8,27,0.0
447.68,14916.0,10990,2007,8,28,0.0
447.96,12562.0,8984,2007,8,29,0.0
448.06,13536.0,8977,2007,8,30,0.0
448.28,13584.0,7477,2007,8,31,0.0
448.31,12453.0,9991,2007,9,1,0.0
448.24,13089.0,9498,2007,9,2,0.0
448.27,12977.0,9494,2007,9,3,0.0
448.21,11507.0,9494,2007,9,4,0.0
448.16,11623.0,8480,2007,9,5,0.02
448.07,12304.0,8479,2007,9,6,0.0
448.14,12605.0,9000,2007,9,7,0.0
447.93,13113.0,10528,2007,9,8,0.0
447.73,13034.0,11277,2007,9,9,0.0
447.62,13270.0,10518,2007,9,10,0.0
447.59,13259.0,9987,2007,9,11,0.0
447.64,13120.0,8965,2007,9,12,0.0
447.73,12857.0,7745,2007,9,13,0.0
447.74,12879.0,8485,2007,9,14,0.0
447.64,12923.0,9440,2007,9,15,0.0
447.31,12698.0,10910,2007,9,16,0.0
447.07,13988.0,10985,2007,9,17,0.0
446.94,13548.0,10962,2007,9,18,0.0
446.75,14365.0,10491,2007,9,19,0.0
446.89,14631.0,8981,2007,9,20,0.0
446.87,14366.0,10008,2007,9,21,0.0
446.83,12846.0,9491,2007,9,22,0.24
446.97,12418.0,8981,2007,9,23,0.0
446.93,13749.0,8974,2007,9,24,0.0
447.0,13461.0,8457,2007,9,25,0.0
447.33,13441.0,6988,2007,9,26,0.0
447.55,13560.0,7462,2007,9,27,0.0
447.68,13432.0,8003,2007,9,28,0.0
447.82,12711.0,8494,2007,9,29,0.0
447.77,11553.0,9001,2007,9,30,0.0
447.78,11118.0,8503,2007,10,1,0.0
447.74,10694.0,7987,2007,10,2,0.0
447.8,10352.0,7540,2007,10,3,0.0
447.78,10533.0,7483,2007,10,4,0.0
447.77,10469.0,8481,2007,10,5,0.0
447.65,10567.0,7992,2007,10,6,0.0
447.62,10788.0,7492,2007,10,7,0.0
447.55,10832.0,8499,2007,10,8,0.0
447.49,10845.0,9016,2007,10,9,0.0
447.33,10796.0,8951,2007,10,10,0.0
447.4,10916.0,6869,2007,10,11,0.0
447.39,10988.0,7447,2007,10,12,0.0
447.46,10394.0,6973,2007,10,13,0.0
447.41,10393.0,7467,2007,10,14,0.0
447.25,10393.0,8471,2007,10,15,0.0
447.11,10452.0,8496,2007,10,16,0.0
447.19,10435.0,6981,2007,10,17,0.0
447.39,9809.0,5500,2007,10,18,0.0
447.32,9479.0,6986,2007,10,19,0.0
447.51,10001.0,6775,2007,10,20,0.0
447.17,10277.0,7029,2007,10,21,0.0
447.18,9991.0,7007,2007,10,22,0.0
447.18,9524.0,6469,2007,10,23,0.0
447.25,10106.0,5500,2007,10,24,0.0
447.37,10023.0,5962,2007,10,25,0.0
447.42,10087.0,6480,2007,10,26,0.0
447.32,9663.0,7953,2007,10,27,0.0
447.19,9994.0,7992,2007,10,28,0.0
447.04,10984.0,8499,2007,10,29,0.0
447.04,10519.0,7515,2007,10,30,0.0
447.28,8964.0,5026,2007,10,31,0.0
447.4,8916.0,5014,2007,11,1,0.0
447.45,8852.0,5508,2007,11,2,0.0
447.39,8885.0,6491,2007,11,3,0.0
447.29,7994.0,6993,2007,11,4,0.0
447.06,9036.0,6993,2007,11,5,0.0
446.99,9310.0,6973,2007,11,6,0.0
446.97,9456.0,6506,2007,11,7,0.0
447.18,9429.0,5017,2007,11,8,0.0
447.27,8354.0,5493,2007,11,9,0.0
447.22,8337.0,6002,2007,11,10,0.0
447.06,8341.0,6982,2007,11,11,0.0
447.2,8613.0,4590,2007,11,12,0.03
447.15,8711.0,6006,2007,11,13,0.0
447.28,8531.0,4188,2007,11,14,0.0
447.36,8500.0,4499,2007,11,15,0.0
447.34,8539.0,4980,2007,11,16,0.0
447.37,8511.0,5489,2007,11,17,0.0
447.18,8524.0,6978,2007,11,18,0.0
447.29,9501.0,4483,2007,11,19,0.0
447.32,9006.0,5999,2007,11,20,0.0
447.68,9478.0,4995,2007,11,21,0.0
447.8,9478.0,4470,2007,11,22,0.0
448.0,9140.0,4987,2007,11,23,0.0
447.96,8526.0,6501,2007,11,25,0.0
447.81,7783.0,6488,2007,11,27,0.0
447.66,7522.0,5020,2007,11,29,0.0
447.94,7514.0,3989,2007,12,1,1.85
448.55,5423.0,2998,2007,12,3,0.0
448.87,4571.0,2013,2007,12,5,0.0
448.83,3966.0,3009,2007,12,7,0.0
448.64,4474.0,3982,2007,12,9,0.06
448.0,6035.0,5502,2007,12,11,0.0
447.87,6010.0,4001,2007,12,13,0.0
447.77,7006.0,3993,2007,12,15,0.0
447.34,8048.0,6530,2007,12,17,0.0
446.58,8732.0,7970,2007,12,19,0.0
446.83,6715.0,3988,2007,12,21,0.0
446.97,6376.0,3018,2007,12,23,0.0
446.68,6017.0,5002,2007,12,25,0.0
446.46,7547.0,4013,2007,12,27,0.0
446.64,7507.0,3296,2007,12,29,0.0
446.75,8997.0,5490,2008,1,1,0.0
446.78,8350.0,5003,2008,1,2,0.0
447.0,7901.0,2498,2008,1,3,0.0
446.82,8602.0,4991,2008,1,4,0.0
446.74,9510.0,5999,2008,1,5,0.0
446.87,9545.0,4093,2008,1,6,0.0
447.06,9501.0,4998,2008,1,7,0.65
447.3,9468.0,4006,2008,1,8,0.0
447.47,8518.0,3989,2008,1,9,0.0
447.55,8519.0,4009,2008,1,10,0.0
447.55,8565.0,4981,2008,1,11,0.0
447.45,8536.0,5505,2008,1,12,0.0
447.46,8512.0,4499,2008,1,13,0.0
447.3,8502.0,4996,2008,1,14,0.0
447.26,8503.0,4508,2008,1,15,0.0
447.44,8826.0,3985,2008,1,16,0.0
447.3,7700.0,5000,2008,1,17,0.0
447.06,9019.0,5995,2008,1,18,0.0
446.65,9829.0,8673,2008,1,19,0.0
446.34,10576.0,7974,2008,1,20,0.0
446.36,10666.0,6996,2008,1,21,0.0
446.46,9792.0,5969,2008,1,22,0.0
446.41,9825.0,6496,2008,1,23,0.0
446.55,10048.0,4468,2008,1,24,0.02
446.59,9800.0,5512,2008,1,25,0.0
446.67,9282.0,4923,2008,1,26,0.0
446.93,8032.0,3186,2008,1,27,1.1500000000000001
447.15,7002.0,1898,2008,1,28,0.02
447.06,6994.0,3502,2008,1,29,0.0
446.72,6990.0,6010,2008,1,30,0.0
446.67,10003.0,3999,2008,1,31,0.0
446.67,10436.0,5838,2008,2,1,0.0
446.84,10302.0,4982,2008,2,2,0.0
447.1,9583.0,4686,2008,2,3,0.01
447.02,9593.0,5990,2008,2,4,0.53
446.74,9265.0,7841,2008,2,5,0.0
446.53,10673.0,6831,2008,2,6,0.0
446.59,10610.0,5947,2008,2,7,0.0
446.5,10605.0,7493,2008,2,8,0.0
446.33,10428.0,7703,2008,2,9,0.0
446.1,10613.0,8003,2008,2,10,0.0
445.92,12005.0,8496,2008,2,11,0.0
445.71,11991.0,9488,2008,2,12,0.0
445.84,16105.0,8998,2008,2,13,0.0
446.17,20292.0,9493,2008,2,14,0.0
446.52,12007.0,8991,2008,2,15,0.0
446.35,12060.0,9917,2008,2,16,0.0
446.29,12508.0,9484,2008,2,17,0.0
446.16,12992.0,8992,2008,2,18,0.0
446.18,12996.0,8968,2008,2,19,0.0
446.09,12532.0,9481,2008,2,20,0.01
446.49,12288.0,6462,2008,2,21,0.41000000000000003
446.48,12497.0,8960,2008,2,22,0.02
446.47,12479.0,8991,2008,2,23,0.01
446.4,12527.0,9484,2008,2,24,0.0
446.35,12293.0,8877,2008,2,25,0.0
446.28,12318.0,9189,2008,2,26,0.0
445.92,13443.0,11826,2008,2,27,0.0
446.1,19104.0,10976,2008,2,28,0.0
446.28,14108.0,12969,2008,3,1,0.0
446.23,14490.0,10984,2008,3,2,0.0
446.02,14511.0,10997,2008,3,3,0.0
446.08,15312.0,10974,2008,3,4,0.0
446.3,15322.0,10508,2008,3,5,0.0
446.3,15201.0,9995,2008,3,6,0.0
446.31,15206.0,11490,2008,3,7,0.0
446.37,14981.0,11265,2008,3,8,0.0
446.37,14510.0,11282,2008,3,9,0.0
446.37,14471.0,11484,2008,3,10,0.0
446.32,14500.0,11776,2008,3,11,0.0
446.34,14504.0,10990,2008,3,12,0.0
446.52,14541.0,10495,2008,3,13,0.0
446.55,15611.0,11488,2008,3,14,0.0
446.58,15617.0,12480,2008,3,15,0.0
446.53,16513.0,12991,2008,3,16,0.05
446.68,16497.0,12499,2008,3,17,0.0
446.73,16468.0,12956,2008,3,18,0.0
446.58,15520.0,13477,2008,3,19,0.0
446.81,16563.0,10210,2008,3,20,0.0
446.81,16563.0,12501,2008,3,21,0.0
446.9,15948.0,11996,2008,3,22,0.0
446.83,16133.0,12497,2008,3,23,0.0
446.83,16065.0,12752,2008,3,24,0.0
446.65,15999.0,13460,2008,3,25,0.0
446.79,17014.0,13488,2008,3,26,0.0
446.59,17415.0,11986,2008,3,27,0.0
446.56,18186.0,13488,2008,3,28,0.0
446.47,17998.0,13992,2008,3,29,0.0
446.49,17600.0,13802,2008,3,30,0.0
446.47,17919.0,13796,2008,3,31,0.0
446.44,17363.0,13982,2008,4,1,0.0
446.25,18013.0,14756,2008,4,2,0.0
446.45,18811.0,12983,2008,4,3,0.0
446.5,17604.0,13790,2008,4,4,0.0
446.34,18110.0,14482,2008,4,5,0.0
446.29,17549.0,14496,2008,4,6,0.0
446.13,133.0,15301,2008,4,7,0.0
446.34,19805.0,14459,2008,4,8,0.0
446.49,17984.0,13505,2008,4,9,0.0
446.53,17464.0,13001,2008,4,10,0.0
446.55,18021.0,13437,2008,4,11,0.0
446.48,18000.0,13975,2008,4,12,0.0
446.42,19001.0,14501,2008,4,13,0.0
446.41,134.0,15260,2008,4,14,0.0
446.25,19098.0,15304,2008,4,15,0.0
446.18,19222.0,15253,2008,4,16,0.0
446.29,19215.0,13743,2008,4,17,0.0
446.47,18530.0,13776,2008,4,18,0.0
446.36,16847.0,13976,2008,4,19,0.0
446.23,16074.0,14267,2008,4,20,0.0
445.88,20737.0,15068,2008,4,21,0.0
445.99,20533.0,15267,2008,4,22,0.0
446.08,21088.0,15290,2008,4,23,0.0
446.4,5103.0,1757,2008,4,24,0.0
446.58,21108.0,14430,2008,4,25,0.0
446.96,4752.0,1778,2008,4,26,0.0
447.2,17092.0,11992,2008,4,27,0.0
447.16,15694.0,12990,2008,4,28,0.0
447.03,18026.0,12992,2008,4,29,0.0
447.25,17743.0,12498,2008,4,30,0.0
447.42,17905.0,10987,2008,5,1,0.0
447.5,17826.0,11964,2008,5,2,0.0
447.64,17920.0,12486,2008,5,3,0.0
447.62,17323.0,13438,2008,5,4,0.0
447.56,17604.0,12975,2008,5,5,0.0
447.78,16203.0,12492,2008,5,6,0.0
447.45,15002.0,11981,2008,5,7,0.0
447.58,15812.0,9981,2008,5,8,0.0
447.46,16622.0,11982,2008,5,9,0.0
447.48,15829.0,12006,2008,5,10,0.0
447.35,15804.0,11989,2008,5,11,0.0
447.46,15818.0,11447,2008,5,12,0.0
447.52,15543.0,11503,2008,5,13,0.0
447.38,15478.0,11015,2008,5,14,0.0
447.38,14730.0,9982,2008,5,15,0.0
447.22,16481.0,11962,2008,5,16,0.0
447.19,16379.0,12776,2008,5,17,0.0
447.11,16541.0,12804,2008,5,18,0.0
